exit_time,col2,net_pts,col4,col5
2023-01-17 12:04:00.437,0.465,-4.0,0.0,399
2023-01-17 12:16:56.394,0.41,1.0,-1.0,91
2023-01-17 12:18:53.120,0.626,-4.0,0.0,456
2023-01-17 12:26:29.260,0.654,1.0,-0.25,69
2023-01-17 12:28:07.523,0.48,1.0,-0.25,62
2023-01-17 12:29:16.252,0.521,1.0,-1.75,234
2023-01-17 12:33:57.578,0.526,1.0,-0.75,84
2023-01-17 12:37:50.214,0.404,1.0,0.0,15
2023-01-17 12:38:20.205,0.444,1.0,-0.5,69
2023-01-17 12:40:06.127,0.489,-0.75,0.0,540
2023-01-17 12:53:51.328,0.434,1.0,-1.5,321
2023-01-17 12:59:36.376,0.431,1.0,-1.5,333
2023-01-17 13:06:10.460,0.499,1.0,-0.75,79
2023-01-17 13:07:50.175,0.507,-4.0,0.0,354
2023-01-17 13:15:36.010,0.52,1.0,-0.25,6
2023-01-17 13:16:00.059,0.503,1.0,-2.0,21
2023-01-17 13:17:43.037,0.404,1.0,-0.5,26
2023-01-17 13:18:58.071,0.58,1.0,-1.25,55
2023-01-17 13:19:57.029,0.763,-1.5,0.0,538
2023-01-17 13:29:35.399,0.481,1.0,-0.75,36
2023-01-17 13:31:23.342,0.47,1.0,-0.5,35
2023-01-17 14:01:07.630,0.418,1.0,-0.25,16
2023-01-17 14:01:27.000,0.467,1.0,-0.25,22
2023-01-17 14:02:44.192,0.62,1.0,0.0,20
2023-01-17 14:03:07.354,0.482,1.0,-0.25,38
2023-01-17 14:18:41.320,0.422,-4.0,0.0,128
2023-01-17 14:21:35.184,0.651,1.0,0.0,23
2023-01-17 14:21:59.041,0.537,1.0,-0.5,30
2023-01-17 14:27:14.678,0.528,1.0,-2.0,428
2023-01-17 14:35:59.834,0.444,1.0,-0.5,98
2023-01-17 14:50:06.145,0.46,1.0,-1.5,29
2023-01-17 14:53:47.112,0.45,1.0,-1.5,73
2023-01-17 14:59:46.015,0.42,1.0,0.0,2
2023-01-17 15:00:01.010,0.576,1.0,0.0,2
2023-01-17 15:14:04.093,0.584,1.0,-0.25,99
2023-01-18 08:30:00.002,0.417,1.0,0.0,0
2023-01-18 08:30:14.009,0.509,1.0,-3.0,26
2023-01-18 08:30:44.010,0.623,1.0,-1.5,12
2023-01-18 08:31:46.163,0.61,-4.0,0.0,36
2023-01-18 08:32:36.016,0.671,1.0,0.0,5
2023-01-18 08:32:41.093,0.563,1.0,-2.75,33
2023-01-18 08:33:23.018,0.452,1.0,-0.75,21
2023-01-18 08:34:01.016,0.542,1.0,-0.25,2
2023-01-18 08:34:13.014,0.478,1.0,-1.75,28
2023-01-18 08:34:58.076,0.438,-4.0,0.0,11
2023-01-18 08:36:34.315,0.673,-4.0,0.0,33
2023-01-18 08:37:36.052,0.656,1.0,-1.5,31
2023-01-18 08:44:46.002,0.412,1.0,-0.5,3
2023-01-18 08:44:56.327,0.571,1.0,-0.5,5
2023-01-18 08:46:53.332,0.486,1.0,-0.75,9
2023-01-18 08:47:27.040,0.42,1.0,-2.75,95
2023-01-18 09:00:12.099,0.723,1.0,-0.25,2
2023-01-18 09:00:15.018,0.433,1.0,-0.5,4
2023-01-18 09:00:22.141,0.445,1.0,-2.5,27
2023-01-18 09:02:51.183,0.449,1.0,-3.5,214
2023-01-18 09:06:34.013,0.674,1.0,-1.5,107
2023-01-18 09:08:52.009,0.428,-4.0,0.0,39
2023-01-18 09:11:02.012,0.516,1.0,-2.75,108
2023-01-18 09:12:59.233,0.54,1.0,-3.75,159
2023-01-18 09:18:34.019,0.407,-4.0,0.0,21
2023-01-18 09:19:05.068,0.515,-4.0,0.0,13
2023-01-18 09:20:01.022,0.653,1.0,0.0,2
2023-01-18 09:22:07.275,0.484,1.0,-1.75,29
2023-01-18 09:22:53.029,0.631,-4.0,0.0,57
2023-01-18 09:25:46.012,0.464,1.0,-0.25,5
2023-01-18 09:26:33.059,0.417,1.0,-1.5,144
2023-01-18 09:29:09.012,0.411,-4.0,0.0,95
2023-01-18 09:31:29.190,0.467,1.0,-1.75,105
2023-01-18 09:40:07.003,0.688,1.0,-0.25,4
2023-01-18 09:40:40.029,0.588,1.0,-0.25,8
2023-01-18 09:41:31.018,0.546,-4.0,0.0,99
2023-01-18 09:44:28.084,0.434,1.0,0.0,1
2023-01-18 09:44:34.008,0.74,1.0,-0.75,14
2023-01-18 09:45:10.093,0.453,1.0,-1.25,30
2023-01-18 09:46:03.133,0.553,-4.0,0.0,56
2023-01-18 09:49:23.293,0.475,-4.0,0.0,51
2023-01-18 09:50:50.001,0.581,1.0,-2.0,45
2023-01-18 09:51:42.029,0.737,1.0,-0.25,6
2023-01-18 09:52:29.142,0.703,-4.0,0.0,107
2023-01-18 09:54:16.003,0.883,-4.0,0.0,44
2023-01-18 09:56:15.011,0.451,1.0,-1.25,43
2023-01-18 10:02:24.169,0.572,1.0,-1.25,73
2023-01-18 10:03:56.062,0.622,-4.0,0.0,83
2023-01-18 10:05:47.006,0.796,-4.0,0.0,34
2023-01-18 10:06:24.053,0.571,1.0,-1.5,14
2023-01-18 10:07:04.095,0.848,1.0,-2.75,33
2023-01-18 10:07:48.067,0.484,1.0,-1.5,44
2023-01-18 10:12:29.059,0.621,1.0,0.0,7
2023-01-18 10:12:36.116,0.458,1.0,-1.25,41
2023-01-18 10:14:02.201,0.431,1.0,-0.25,13
2023-01-18 10:15:01.317,0.662,-4.0,0.0,200
2023-01-18 10:26:39.019,0.717,1.0,-1.75,14
2023-01-18 10:27:14.129,0.496,1.0,0.0,3
2023-01-18 10:33:51.079,0.441,-4.0,0.0,203
2023-01-18 10:37:34.218,0.59,-4.0,0.0,338
2023-01-18 10:44:50.059,0.404,1.0,-1.25,17
2023-01-18 10:51:39.018,0.676,1.0,-0.5,23
2023-01-18 10:52:03.057,0.46,1.0,-2.75,179
2023-01-18 11:03:29.148,0.577,-4.0,0.0,236
2023-01-18 11:07:26.078,0.481,1.0,0.0,5
2023-01-18 11:07:57.000,0.474,1.0,-1.5,85
2023-01-18 11:16:52.814,0.547,-4.0,0.0,73
2023-01-18 11:20:02.103,0.66,-4.0,0.0,359
2023-01-18 11:35:13.065,0.565,1.0,-1.0,118
2023-01-18 11:37:17.000,0.603,1.0,-0.5,8
2023-01-18 11:37:26.054,0.608,1.0,-0.25,20
2023-01-18 11:39:01.557,0.571,-4.0,0.0,368
2023-01-18 11:46:16.692,0.594,1.0,-1.0,140
2023-01-18 11:49:44.103,0.535,1.0,-1.5,100
2023-01-18 11:52:06.335,0.619,-4.0,0.0,101
2023-01-18 11:57:36.858,0.503,1.0,-2.75,253
2023-01-18 12:02:02.065,0.75,-4.0,0.0,73
2023-01-18 12:08:48.241,0.42,1.0,-0.75,13
2023-01-18 12:10:51.119,0.536,1.0,-0.75,19
2023-01-18 12:14:13.687,0.459,1.0,-1.0,142
2023-01-18 12:19:27.031,0.451,1.0,-1.25,88
2023-01-18 12:22:02.096,0.415,1.0,-1.5,122
2023-01-18 12:26:00.084,0.429,1.0,-0.75,50
2023-01-18 12:27:26.005,0.42,1.0,-1.75,71
2023-01-18 12:29:02.032,0.497,1.0,-0.5,45
2023-01-18 12:29:50.047,0.576,1.0,-1.25,108
2023-01-18 12:33:12.354,0.773,-4.0,0.0,80
2023-01-18 12:36:54.012,0.489,1.0,-0.25,18
2023-01-18 12:38:46.256,0.672,1.0,-1.5,95
2023-01-18 12:40:56.285,0.626,1.0,0.0,20
2023-01-18 12:41:18.225,0.421,1.0,-0.75,61
2023-01-18 12:43:02.030,0.446,1.0,-0.75,48
2023-01-18 12:44:25.264,0.428,1.0,-0.5,15
2023-01-18 12:44:41.059,0.469,1.0,-1.25,64
2023-01-18 12:57:53.704,0.495,-4.0,0.0,450
2023-01-18 13:07:08.044,0.409,1.0,-1.0,50
2023-01-18 13:08:13.234,0.401,1.0,-0.75,44
2023-01-18 13:08:58.034,0.479,1.0,-0.25,9
2023-01-18 13:14:16.091,0.464,1.0,0.0,18
2023-01-18 13:14:40.436,0.65,-4.0,0.0,205
2023-01-18 13:23:43.432,0.508,1.0,-1.5,239
2023-01-18 13:34:19.422,0.432,-4.0,0.0,114
2023-01-18 13:37:01.543,0.433,1.0,0.0,7
2023-01-18 13:39:55.114,0.434,1.0,-2.25,261
2023-01-18 13:48:20.150,0.471,-4.0,0.0,235
2023-01-18 13:54:28.882,0.47,-4.0,0.0,375
2023-01-18 14:01:03.138,0.545,1.0,-1.75,131
2023-01-18 14:04:46.047,0.419,1.0,0.0,6
2023-01-18 14:05:01.657,0.426,1.0,-1.25,128
2023-01-18 14:08:02.470,0.727,1.0,-0.25,25
2023-01-18 14:08:36.055,0.709,1.0,0.0,11
2023-01-18 14:10:35.079,0.453,1.0,-1.25,34
2023-01-18 14:11:10.102,0.477,1.0,-0.5,3
2023-01-18 14:11:24.092,0.418,-4.0,0.0,172
2023-01-18 14:15:38.323,0.485,-4.0,0.0,68
2023-01-18 14:22:43.475,0.424,-4.0,0.0,442
2023-01-18 14:32:58.149,0.434,1.0,-0.75,49
2023-01-18 14:33:54.057,0.637,-4.0,0.0,411
2023-01-18 14:43:30.304,0.696,1.0,-1.0,50
2023-01-18 14:44:34.381,0.539,1.0,-1.25,42
2023-01-18 14:47:46.307,0.478,1.0,-0.25,9
2023-01-18 14:53:02.098,0.465,-4.0,0.0,229
2023-01-18 14:59:47.004,0.415,1.0,0.0,5
2023-01-19 08:30:01.002,0.948,1.0,-0.75,2
2023-01-19 08:30:51.057,0.545,1.0,-0.75,12
2023-01-19 08:34:11.101,0.529,-4.0,0.0,59
2023-01-19 08:36:55.052,0.701,1.0,-2.0,35
2023-01-19 08:44:00.038,0.407,1.0,-1.25,13
2023-01-19 08:49:46.114,0.427,1.0,-0.25,17
2023-01-19 08:50:14.029,0.462,1.0,0.0,2
2023-01-19 08:50:52.199,0.716,1.0,-1.25,74
2023-01-19 08:52:32.015,0.677,1.0,-0.5,19
2023-01-19 08:53:29.001,0.506,1.0,-0.25,4
2023-01-19 08:53:36.040,0.454,1.0,-0.5,20
2023-01-19 08:56:34.150,0.452,1.0,-0.5,22
2023-01-19 08:59:29.398,0.48,1.0,-0.5,12
2023-01-19 09:01:49.118,0.656,1.0,0.0,4
2023-01-19 09:03:41.146,0.475,1.0,-1.75,79
2023-01-19 09:05:25.223,0.755,1.0,-0.75,27
2023-01-19 09:06:18.053,0.488,1.0,-1.75,43
2023-01-19 09:10:45.012,0.466,-4.0,0.0,50
2023-01-19 09:12:18.034,0.755,1.0,-0.25,3
2023-01-19 09:12:29.003,0.414,-4.0,0.0,7
2023-01-19 09:17:33.003,0.592,1.0,0.0,0
2023-01-19 09:17:42.027,0.468,1.0,0.0,2
2023-01-19 09:25:21.021,0.42,1.0,-1.0,21
2023-01-19 09:25:51.015,0.512,1.0,-1.5,52
2023-01-19 09:27:41.497,0.512,-4.0,0.0,19
2023-01-19 09:29:29.242,0.561,-4.0,0.0,156
2023-01-19 09:33:53.298,0.433,-4.0,0.0,175
2023-01-19 09:42:48.007,0.487,-4.0,0.0,61
2023-01-19 09:44:15.080,0.697,1.0,0.0,3
2023-01-19 09:44:59.067,0.612,-4.0,0.0,71
2023-01-19 09:47:05.193,0.81,1.0,-0.5,8
2023-01-19 09:47:15.015,0.592,1.0,-0.5,8
2023-01-19 09:51:14.004,0.699,-4.0,0.0,243
2023-01-19 09:55:40.003,0.466,1.0,-2.75,217
2023-01-19 10:00:27.028,0.617,1.0,-0.5,16
2023-01-19 10:02:21.149,0.526,1.0,-0.5,30
2023-01-19 10:09:59.115,0.431,1.0,-0.25,4
2023-01-19 10:10:19.103,0.568,1.0,-0.5,14
2023-01-19 10:10:49.108,0.816,1.0,-0.25,4
2023-01-19 10:11:41.051,0.582,-4.0,0.0,259
2023-01-19 10:17:49.013,0.616,-4.0,0.0,495
2023-01-19 10:27:36.082,0.55,-1.75,0.0,540
2023-01-19 10:43:09.006,0.601,1.0,-1.0,150
2023-01-19 10:47:46.151,0.414,1.0,0.0,17
2023-01-19 10:49:50.221,0.51,1.0,-2.75,467
2023-01-19 10:57:40.102,0.488,1.0,0.0,5
2023-01-19 10:58:09.494,0.401,1.0,-1.25,102
2023-01-19 11:00:03.129,0.417,1.0,0.0,4
2023-01-19 11:00:11.508,0.545,1.0,-0.25,2
2023-01-19 11:00:14.019,0.406,1.0,-0.5,19
2023-01-19 11:00:36.016,0.658,1.0,-1.5,30
2023-01-19 11:02:01.023,0.442,1.0,-0.5,31
2023-01-19 11:04:15.009,0.543,1.0,-0.75,92
2023-01-19 11:05:53.065,0.524,1.0,-0.25,11
2023-01-19 11:08:31.285,0.426,1.0,-0.75,75
2023-01-19 11:13:03.951,0.408,1.0,0.0,14
2023-01-19 11:14:07.291,0.51,1.0,-0.75,34
2023-01-19 11:14:43.111,0.432,1.0,-0.25,7
2023-01-19 11:16:13.211,0.446,1.0,-0.25,39
2023-01-19 11:18:57.288,0.485,-4.0,0.0,293
2023-01-19 11:36:39.009,0.564,1.0,-1.75,329
2023-01-19 11:48:20.443,0.605,1.0,-0.25,44
2023-01-19 11:52:50.102,0.53,1.0,-0.75,68
2023-01-19 11:55:00.322,0.405,1.0,-1.0,66
2023-01-19 11:56:22.771,0.407,1.0,0.0,33
2023-01-19 11:58:17.014,0.566,1.0,0.0,20
2023-01-19 11:59:01.153,0.512,1.0,0.0,9
2023-01-19 11:59:25.039,0.436,1.0,-0.25,16
2023-01-19 11:59:56.136,0.486,1.0,-0.25,2
2023-01-19 12:00:03.029,0.469,1.0,-2.0,157
2023-01-19 12:03:15.012,0.928,-4.0,0.0,151
2023-01-19 12:09:19.090,0.441,-4.0,0.0,134
2023-01-19 12:13:42.036,0.455,1.0,0.0,16
2023-01-19 12:13:59.022,0.442,1.0,-0.75,39
2023-01-19 12:14:49.088,0.408,-4.0,0.0,25
2023-01-19 12:15:39.190,0.445,1.0,-1.25,13
2023-01-19 12:16:02.197,0.651,1.0,-1.75,130
2023-01-19 12:24:57.010,0.452,-4.0,0.0,110
2023-01-19 12:26:51.624,0.411,1.0,-0.75,81
2023-01-19 12:28:54.696,0.426,1.0,-0.5,66
2023-01-19 12:30:18.045,0.832,1.0,-0.25,16
2023-01-19 12:32:17.100,0.533,1.0,-3.0,225
2023-01-19 12:36:15.001,0.678,1.0,-1.0,20
2023-01-19 12:39:43.040,0.461,1.0,-0.5,22
2023-01-19 12:42:27.156,0.567,-4.0,0.0,247
2023-01-19 12:50:32.468,0.534,1.0,-2.0,201
2023-01-19 12:56:02.055,0.407,1.0,-2.0,126
2023-01-19 13:04:50.035,0.503,-4.0,0.0,104
2023-01-19 13:06:34.000,0.402,1.0,-1.75,101
2023-01-19 13:09:15.113,0.6,1.0,-0.5,32
2023-01-19 13:12:52.086,0.432,1.0,-0.5,11
2023-01-19 13:14:42.320,0.727,1.0,-1.0,31
2023-01-19 13:15:20.027,0.471,1.0,-0.75,56
2023-01-19 13:19:54.173,0.49,1.0,-0.75,49
2023-01-19 13:32:19.013,0.525,1.0,0.0,18
2023-01-19 13:32:39.010,0.429,1.0,-0.25,6
2023-01-19 13:45:05.137,0.44,1.0,-1.25,63
2023-01-19 13:53:03.219,0.522,1.0,-2.75,216
2023-01-19 13:57:38.093,0.433,1.0,-0.5,37
2023-01-19 13:58:45.069,0.51,1.0,-0.25,32
2023-01-19 13:59:19.018,0.413,1.0,-2.0,82
2023-01-19 14:01:30.027,0.437,1.0,0.0,4
2023-01-19 14:03:48.038,0.446,-4.0,0.0,142
2023-01-19 14:12:42.010,0.409,1.0,-2.5,157
2023-01-19 14:15:19.041,0.856,1.0,0.0,10
2023-01-19 14:15:33.021,0.426,-4.0,0.0,77
2023-01-19 14:24:30.020,0.552,1.0,-1.5,132
2023-01-19 14:26:54.056,0.465,1.0,0.0,4
2023-01-19 14:28:44.133,0.404,1.0,0.0,18
2023-01-19 14:29:10.056,0.527,1.0,0.0,14
2023-01-19 14:35:05.027,0.596,1.0,-1.5,88
2023-01-19 14:40:27.146,0.491,-4.0,0.0,190
2023-01-19 14:44:49.113,0.695,1.0,-0.25,29
2023-01-19 14:45:18.003,0.487,1.0,-0.5,20
2023-01-19 14:45:45.010,0.509,1.0,0.0,1
2023-01-19 14:46:05.022,0.512,-4.0,0.0,363
2023-01-19 14:52:44.061,0.649,-4.0,0.0,160
2023-01-19 14:56:17.752,0.442,-4.0,0.0,206
2023-01-19 14:59:44.005,0.573,1.0,-1.0,16
2023-01-19 15:00:24.026,0.51,3.25,0.0,0
2023-01-19 15:02:52.120,0.522,-4.0,0.0,214
2023-01-19 15:11:33.008,0.441,1.0,-1.25,375
2023-01-20 08:30:05.001,0.664,1.0,-1.25,10
2023-01-20 08:30:23.019,0.687,1.0,0.0,0
2023-01-20 08:33:47.035,0.53,1.0,0.0,0
2023-01-20 08:39:42.041,0.491,1.0,-1.25,40
2023-01-20 08:41:48.155,0.507,1.0,-1.75,92
2023-01-20 08:45:54.097,0.627,1.0,-3.25,156
2023-01-20 09:00:43.002,0.411,1.0,-0.5,4
2023-01-20 09:01:12.018,0.475,1.0,0.0,5
2023-01-20 09:01:22.328,0.569,1.0,-0.5,15
2023-01-20 09:06:24.097,0.611,1.0,-0.25,3
2023-01-20 09:07:24.331,0.565,1.0,-0.5,36
2023-01-20 09:09:03.000,0.785,-4.0,0.0,144
2023-01-20 09:12:23.109,0.698,1.0,-0.25,12
2023-01-20 09:13:33.012,0.417,1.0,-0.5,13
2023-01-20 09:14:59.026,0.592,1.0,-0.75,62
2023-01-20 09:16:15.363,0.507,-4.0,0.0,63
2023-01-20 09:22:16.371,0.456,1.0,-0.25,6
2023-01-20 09:23:18.011,0.403,1.0,0.0,2
2023-01-20 09:24:41.240,0.448,1.0,-3.0,209
2023-01-20 09:30:07.006,0.587,1.0,-0.25,6
2023-01-20 09:30:40.038,0.458,-4.0,0.0,69
2023-01-20 09:40:12.046,0.473,1.0,0.0,4
2023-01-20 09:40:17.004,0.423,-4.0,0.0,113
2023-01-20 09:49:40.874,0.526,1.0,-0.25,15
2023-01-20 09:50:03.259,0.59,1.0,-3.0,270
2023-01-20 09:55:01.017,0.51,1.0,-1.5,49
2023-01-20 09:55:55.352,0.605,1.0,-2.0,63
2023-01-20 09:57:13.266,0.459,1.0,-3.0,249
2023-01-20 10:06:37.013,0.699,1.0,-0.25,62
2023-01-20 10:07:53.071,0.455,1.0,-2.25,190
2023-01-20 10:11:19.093,0.425,1.0,-0.5,48
2023-01-20 10:12:09.187,0.614,1.0,0.0,10
2023-01-20 10:12:27.081,0.517,1.0,-2.25,454
2023-01-20 10:20:19.225,0.553,1.0,-2.75,373
2023-01-20 10:27:48.342,0.436,1.0,-0.5,17
2023-01-20 10:28:58.471,0.514,1.0,0.0,14
2023-01-20 10:29:14.059,0.477,1.0,-0.25,7
2023-01-20 10:29:23.003,0.479,1.0,0.0,4
2023-01-20 10:30:09.097,0.426,1.0,-2.0,172
2023-01-20 10:38:34.018,0.547,1.0,-3.5,536
2023-01-20 10:47:47.037,0.598,-4.0,0.0,469
2023-01-20 10:55:43.349,0.736,1.0,0.0,8
2023-01-20 10:58:43.169,0.543,1.0,-2.25,199
2023-01-20 11:07:42.580,0.476,1.0,0.0,29
2023-01-20 11:08:19.127,0.531,1.0,-0.25,19
2023-01-20 11:13:35.216,0.452,1.0,-1.5,182
2023-01-20 11:41:00.019,0.429,1.0,-0.5,97
2023-01-20 11:53:08.139,0.711,-4.0,0.0,322
2023-01-20 11:58:37.027,0.426,1.0,-0.5,85
2023-01-20 12:00:11.175,0.533,1.0,-0.25,0
2023-01-20 12:01:04.030,0.406,1.0,-1.0,35
2023-01-20 12:03:57.004,0.504,-4.0,0.0,379
2023-01-20 12:20:20.002,0.456,1.0,-1.0,62
2023-01-20 12:24:06.394,0.401,1.0,-0.5,56
2023-01-20 12:28:03.010,0.453,1.0,-0.5,26
2023-01-20 12:36:07.213,0.612,1.0,0.0,4
2023-01-20 12:36:11.005,0.492,1.0,0.0,10
2023-01-20 12:36:22.004,0.452,2.75,-0.25,10
2023-01-20 12:37:30.162,0.409,1.0,-0.75,39
2023-01-20 12:45:03.035,0.507,1.0,-1.5,220
2023-01-20 12:49:22.012,0.573,1.0,-0.25,5
2023-01-20 12:50:50.018,0.504,-1.0,0.0,540
2023-01-20 13:00:58.024,0.531,1.0,-1.0,66
2023-01-20 13:02:11.123,0.466,1.0,-1.75,525
2023-01-20 13:10:56.008,0.421,1.0,-0.25,38
2023-01-20 13:11:55.280,0.479,1.0,-0.5,139
2023-01-20 13:36:42.685,0.46,1.0,-0.5,130
2023-01-20 13:44:19.105,0.508,-4.0,0.0,427
2023-01-20 13:52:21.450,0.473,1.0,-0.25,46
2023-01-20 13:53:20.013,0.458,1.0,-2.0,311
2023-01-20 14:01:04.096,0.588,1.0,-0.5,36
2023-01-20 14:03:25.027,0.504,1.0,-0.25,5
2023-01-20 14:14:47.494,0.55,1.0,-0.25,28
2023-01-20 14:15:16.054,0.414,1.0,-0.5,11
2023-01-20 14:15:31.035,0.524,1.0,-0.25,13
2023-01-20 14:15:51.031,0.483,-4.0,0.0,263
2023-01-20 14:28:16.393,0.501,1.0,-0.25,28
2023-01-20 14:31:26.027,0.467,-4.0,0.0,223
2023-01-20 14:35:39.257,0.465,1.0,-1.0,99
2023-01-20 14:39:33.006,0.504,1.0,-1.5,147
2023-01-20 14:42:08.644,0.479,1.0,-3.5,408
2023-01-20 14:51:13.114,0.583,1.0,-1.0,57
2023-01-20 14:54:00.000,0.578,1.0,-0.75,40
2023-01-20 14:59:26.010,0.755,1.0,-0.25,9
2023-01-20 14:59:51.004,0.432,-4.0,0.0,16
2023-01-20 15:03:03.554,0.913,-1.25,0.0,540
2023-01-20 15:13:10.013,0.673,1.0,-0.25,32
2023-01-20 15:17:46.791,0.44,1.0,-0.5,179
2023-01-20 15:26:20.033,0.655,1.0,-1.25,452
2023-01-23 08:31:04.002,0.535,-4.0,0.0,49
2023-01-23 08:35:38.017,0.458,1.0,-0.25,5
2023-01-23 08:41:16.105,0.442,1.0,-2.75,52
2023-01-23 08:48:29.144,0.512,1.0,0.0,6
2023-01-23 08:52:22.018,0.454,1.0,-0.25,15
2023-01-23 08:54:39.163,0.512,1.0,-0.75,33
2023-01-23 08:58:06.429,0.405,1.0,-0.75,29
2023-01-23 08:58:36.112,0.823,1.0,-1.75,58
2023-01-23 09:00:04.003,0.463,1.0,-0.25,12
2023-01-23 09:02:00.001,0.68,1.0,-1.25,24
2023-01-23 09:05:36.059,0.536,1.0,-2.25,141
2023-01-23 09:11:23.165,0.576,1.0,0.0,0
